0,"1,12984992665588","1,15558486868395","0,673810809530551","1,71168685847079","113,431162415964",,"1,2765608567643","1,33537638873129","0,454021007040216","2,92987190146158","12866,6286070367"
"0,25","1,19829884715728","1,15642580931308","0,628455491096247","1,73188020198722","113,462703967969",,"1,43592012709845","1,33732065244541","0,394956304289025","2,99940903403531","12873,7851917229"
"0,5","1,28574388509151","1,13562270780676","0,598717821048922","1,74125215562526","113,449245520002",,"1,6531373380502","1,28963893448636","0,358463029241569","3,03195906946962","12870,7313090576"
"0,75","1,38551489726524","1,12231820457964","0,580861955313594","1,75308284451603","113,465787071988",,"1,91965153054391","1,25959815233087","0,337400611130732","3,07329945973642","12874,4848358657"
1,"1,37703064683592","1,26015103160171","0,411554934089509","1,81059162787278","112,928011207998",,"1,89621340232535","1,58798062244685","0,16937746377342","3,27824204292301","12752,7357153938"
"1,25","1,44109597204079","1,33343991910806","0,334946118211832","1,86713776201941","112,889552760009",,"2,07675760063217","1,77806201787091","0,112188902105174","3,48620342235885","12744,0511223549"
"1,5","1,48964169056853","1,37608148725121","0,240629487507249","1,88586007061531","112,844094311981",,"2,21903236627988","1,89360025955551","0,0579025502580013","3,55646820594117","12733,7896210913"
"1,75","1,51598841512168","1,3926638639532","0,124161691928748","1,87237995123724","112,78063586397",,"2,29822087478315","1,93951263796107","0,0154161257426093","3,50580668179515","12719,4718258814"
2,"1,51919339805318","1,39248776031309","-0,0131078322738176","1,84108059693244","112,821177415981",,"2,30794858068836","1,93902216262176","0,000171815266918535","3,38957776440112","12728,6180735282"
"2,25","1,49962603609311","1,38678802613867","-0,169222150361748","1,80840695975348","112,779718967971",,"2,24887824812832","1,9231810294416","0,0286361361730539","3,27033573208484","12719,2650104945"
"2,5","1,46524063347897","1,38722627525567","-0,337659368597087","1,79025055331294","112,788260519977",,"2,14693011399785","1,92439673875972","0,114013849201384","3,2049970436373","12721,1917111223"
"2,75","1,42487258199253","1,40082504003658","-0,516448984853923","1,79672296872013","112,809802071979",,"2,03026187491406","1,96231079279349","0,266719553956648","3,22821342632648","12726,0514435191"
3,"1,53729172780004","1,48313564568525","-0,576984315557638","1,82357279481948","112,805688207999",,"2,36326585636243","2,19969134350221","0,332910900399516","3,32541773800574","12725,1232920803"
"3,25","1,37492321664468","1,45770988456206","-0,827235839096829","1,82970322930487","112,866229760016",,"1,89041385166854","2,12491810754995","0,684319133486235","3,34781390732867","12738,7858202407"
"3,5","1,18445778798559","1,39568972736015","-1,04580453989911","1,81842483289074","112,907771312024",,"1,40294025151972","1,94794981505865","1,09370713567359","3,30666887287372","12748,1648226483"
