0,"158,274708552199","-443,707665945112","487,551274738507","3,22255238643265","115,864970160004",,"25050,8833672834","196876,492818459","237706,245499143","10,3848438833028","13424,6913101786"
"0,25","178,184451187917","-396,829944485944","514,532411949404","-6,43498392309994","115,794193555985",,"31749,6986451392","157474,004840717","264743,602946471","41,4090180905546","13408,2952612809"
"0,5","200,587491954138","-348,218566694413","532,896099635764","-16,024470780394","115,678416952022",,"40235,3419284515","121256,170190712","283978,25300701","256,783663791702","13381,4961485259"
"0,75","224,952177664818","-299,267029815383","542,298083947571","-25,5195445824938","115,592640348012",,"50603,4822361439","89560,7551345211","294087,211853207","651,247155697891","13361,6585026249"
1,"250,5668470003","-251,296156591707","542,66153621893","-34,8834513461043","115,461863744002",,"62783,7448156719","63149,7583177636","294481,542891489","1216,85517781602","13331,4419792386"
"1,25","276,58633325882","-205,501901913522","534,187181904485","-44,0587928023888","115,321087139989",,"76499,9997455588","42231,0316900747","285355,945311056","1941,17722320383","13298,953139149"
"1,5","302,081136334891","-162,918249196082","517,334856543584","-52,973594651121","115,173310535994",,"91253,0129293791","26542,3559211166","267635,353794971","2806,20173026127","13264,8914598205"
"1,75","326,091379625723","-124,375581406639","492,803943031504","-61,5341100565274","115,007533931987",,"106335,587866207","15469,2852502395","242855,726267398","3786,44670044883","13226,7328611171"
2,"347,684799471608","-90,4873357030738","461,500515741136","-69,6329097299895","114,945757327973",,"120884,719783612","8187,95792264077","212982,726029335","4848,74211746486","13212,5271277013"
"2,25","366,003945820921","-61,6422540806525","424,491744221086","-77,1537025757425","114,801980723996",,"133958,888356484","3799,76748814372","180193,24091186","5952,69382114614","13179,4947781528"
"2,5","380,316525472153","-38,006594102626","382,964166394231","-83,9731997766648","114,708204119978",,"144640,659547211","1444,50119528176","146661,552742028","7051,49828073167","13157,9720924306"
"2,75","390,043212444652","-19,5395605551312","338,166012921647","-89,9668748061231","114,627427516012",,"152133,707574144","381,794426687638","114356,252295324","8094,03856238063","13139,4471389387"
3,"394,779608563113","-6,01692014970467","291,364781183802","-95,0179173596553","114,564650912001",,"155850,939337244","36,2033280879221","84893,4357142847","9028,40461936628","13125,0592385887"
"3,25","394,30371247181","2,94539175229147","243,800617918168","-99,0203346991621","114,522874308022",,"155475,417669052","8,67533257446662","59438,7412972807","9805,02668393408","13115,4887397711"
"3,5","388,572474720149","7,86266529757995","196,643320276053","-101,880371930747","114,462097704006",,"150988,568110141","61,821505581768","38668,5954091902","10379,6101847474","13101,5718108015"
"3,75","377,713366031912","9,3479028200818","150,970160160796","-103,527892035345","114,396321100003",,"142667,386879157","87,3832871336933","22791,9892589763","10718,024429282","13086,5182812149"
4,"362,014226300744","8,08438255444344","107,739541916089","-103,914735736908","114,338544495979",,"131054,300044126","65,3572412865894","11607,8088922888","10798,2723032713","13073,302757459"
"4,25","341,903131527943","4,79372769586916","67,7804876395385","-103,02179327482","114,289767892018",,"116897,751348614","22,9798252221431","4594,19450465363","10613,4898895598","13062,1510448113"
"4,5","317,938356922241","0,205174867005553","31,7850270148483","-100,8618116648","114,180991287981",,"101084,798802414","0,0420967260507464","1010,28794233464","10173,1050523055","13037,2987715059"
"4,75","290,795936651193","-4,97456597986457","0,298631312034559","-97,4778290874383","114,148214683979",,"84562,2767728448","24,7463066880259","0,0891806605274818","9501,92716359983","13029,8149155398"
5,"261,250924249907","-10,0989305046824","-26,2802321594791","-92,9497932047525","114,111438080016",,"68252,0454214308","101,988397338404","690,650602356117","8639,66405680625","13021,4203006893"
"5,25","230,163477934184","-14,6115085171914","-47,7102276454389","-87,3914087096637","114,043661475989",,"52975,2265747596","213,496181147957","2276,2658219796","7637,25831625948","13005,95672285"
"5,5","198,447007804134","-18,0789682872273","-63,9097723942541","-80,9512074301892","113,925884871975",,"39381,214906414","326,849094330571","4084,45900748537","6553,09798440553","12979,1072438625"
"5,75","167,038150848384","-20,2149979359092","-74,9722579657828","-73,8052972592413","113,829108267993",,"27901,7438388476","408,646141548813","5620,83946448788","5447,22190352498","12957,0658890864"
6,"136,84738801021","-20,8943731195177","-81,1606094157469","-66,1557592975441","113,782331664027",,"18727,207605217","436,574828057624","6587,04452073542","4376,5844882346","12946,4189989025"
"6,25","108,708330037189","-20,1537189550436","-82,9073234181124","-58,2203960402694","113,727555059995",,"11817,5010194743","406,172387718883","6873,62427635548","3389,61451508582","12933,9567799242"
"6,5","83,3237715633004","-18,1760888535791","-80,7996180337796","-50,223148202349","113,631778456011",,"6942,85090753307","330,370206013204","6528,57827440467","2522,36461535511","12912,1810750759"
"6,75","61,2171459761157","-15,2598672793829","-75,5462076131153","-42,3846499434148","113,616001851995",,"3747,53896146106","232,863549384381","5707,22948472391","1796,45855082582","12908,5958768324"
7,"42,6975564005261","-11,7755021001358","-67,9421624690804","-34,9085652342183","113,458225247996",,"1823,08132257611","138,662449710302","4616,13744097491","1218,60792671167","12872,768876425"
"7,25","27,843775209476","-8,11337229788478","-58,8138513663807","-27,970822466159","113,34044864401",,"775,275817915831","65,8268100440842","3459,06911254672","782,366909433386","12846,0572988254"
"7,5","16,5131983158062","-4,63866023892479","-48,9630975503133","-21,713315451052","113,246672039992",,"272,685718617145","21,5171688121818","2397,38492172149","471,468067876895","12824,8087281335"
"7,75","8,37225347640924","-1,64382729417412","-39,1128619194205","-16,2339515118219","113,175895436001",,"70,0946282732466","2,7021681730718","1529,81596752766","263,541181688186","12808,7833077406"
8,"2,94749659951776","0,677298210575827","-29,859793239666","-11,5850017682533","113,101118831992",,"8,68773620416878","0,458732866049218","891,607252315605","134,212265970432","12791,8630810483"
"8,25","-0,316034744173521","2,24064952635672","-21,6454324672668","-7,7711264930258","112,995342227976",,"0,099877959524823","5,02051029996259","468,524746695008","60,3904069706075","12767,9473652173"
"8,5","-1,9863503985107","3,06689013268624","-14,7439352022047","-4,75803419976728","112,913565623984",,"3,9455879056636","9,40581508596822","217,383625246812","22,6388894461551","12749,4733019217"
"8,75","-2,59067257502465","3,25848258944461","-9,26278343285958","-2,47613306055427","112,812789020012",,"6,71158439098488","10,6177087857137","85,7991569240579","6,13123493356988","12726,7253664737"
9,"-2,57516218698583","2,97242180204194","-5,16965060160146","-0,829615270049544","112,716012416001",,"6,63146028928167","8,83529136925423","26,7252873426383","0,688261496299378","12704,8994549642"
"9,25","-2,27771659046994","2,39061506636062","-2,32290671920055","0,291933363769203","112,684235811997",,"5,18799286650199","5,71504039551041","5,39589562610704","0,0852250888816021","12697,7370005338"
"9,5","-1,92178253200837","1,68272935889036","-0,509580877405824","1,00136490800651","112,672459207999",,"3,69324810033248","2,83157809527155","0,25967267061769","1,00273167898688","12695,0830639783"
"9,75","-1,63418635565904","0,990199205034514","0,512694427015958","1,40831736644032","112,642682604019",,"2,67056504502217","0,980494465650984","0,262855575493222","1,98335780461738","12688,3739442297"
10,"-1,46126742947672","0,407795403816635","0,987779534625588","1,61137590475846","112,521906000012",,"2,1353025004495","0,166297091373973","0,975708409025143","2,59653230643615","12661,1793298755"
"10,25","-1,3989521885378","-0,0127470339066349","1,12747352613951","1,68888014377444","112,500129395983",,"1,95706722581471","0,0001624868734169","1,27119655214546","2,85231614003558","12656,2791141128"
